date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-02-12,0.0,19.9,Paradip
2022-02-13,0.0,14.3,Paradip
2022-02-14,0.0,15.2,Paradip
2022-02-15,0.0,15.0,Paradip
2022-02-16,0.0,14.2,Paradip
2022-02-17,0.0,15.5,Paradip
2022-02-18,0.0,17.0,Paradip
2022-02-19,0.3,14.9,Paradip
2022-02-20,12.6,23.8,Paradip
2022-02-21,0.0,16.0,Paradip
2022-02-22,0.6,13.5,Paradip
2022-02-23,0.2,13.5,Paradip
2022-02-24,0.0,17.3,Paradip
2022-02-25,0.0,17.0,Paradip
2022-02-26,0.0,13.2,Paradip
2022-02-27,0.0,12.3,Paradip
2022-02-28,0.0,17.6,Paradip
2022-03-01,0.0,12.2,Paradip
2022-03-02,0.0,17.7,Paradip
2022-03-03,0.0,12.1,Paradip
2022-03-04,0.0,13.1,Paradip
2022-03-05,0.0,17.9,Paradip
2022-03-06,0.0,14.8,Paradip
2022-03-07,0.0,14.8,Paradip
2022-03-08,0.0,15.3,Paradip
2022-03-09,0.0,14.3,Paradip
2022-03-10,0.0,16.0,Paradip
2022-03-11,0.0,12.7,Paradip
2022-03-12,0.0,14.0,Paradip
2022-03-13,0.0,14.6,Paradip
2022-03-14,0.0,14.5,Paradip
2022-03-15,0.0,18.4,Paradip
2022-03-16,0.0,24.3,Paradip
2022-03-17,0.0,21.8,Paradip
2022-03-18,0.0,15.6,Paradip
2022-03-19,0.0,19.2,Paradip
2022-03-20,0.0,21.8,Paradip
2022-03-21,0.0,19.6,Paradip
2022-03-22,0.0,20.9,Paradip
2022-03-23,0.0,25.2,Paradip
2022-03-24,0.0,30.6,Paradip
2022-03-25,0.0,29.4,Paradip
2022-03-26,0.6,30.4,Paradip
2022-03-27,0.1,26.8,Paradip
2022-03-28,0.0,26.3,Paradip
2022-03-29,0.0,28.2,Paradip
2022-03-30,0.2,29.1,Paradip
2022-03-31,0.2,29.2,Paradip
2022-04-01,0.3,29.8,Paradip
2022-04-02,0.4,30.5,Paradip
2022-04-03,0.0,30.1,Paradip
2022-04-04,0.0,28.5,Paradip
2022-04-05,0.1,28.5,Paradip
2022-04-06,0.0,25.5,Paradip
2022-04-07,0.0,22.8,Paradip
2022-04-08,0.0,26.2,Paradip
2022-04-09,0.0,29.3,Paradip
2022-04-10,0.0,33.2,Paradip
2022-04-11,0.0,32.1,Paradip
2022-04-12,0.0,30.8,Paradip
2022-04-13,0.0,31.7,Paradip
2022-04-14,0.0,32.4,Paradip
2022-04-15,0.0,29.2,Paradip
2022-04-16,0.0,30.4,Paradip
2022-04-17,0.0,30.6,Paradip
2022-04-18,0.0,28.8,Paradip
2022-04-19,0.0,31.2,Paradip
2022-04-20,0.1,29.6,Paradip
2022-04-21,0.1,31.8,Paradip
2022-04-22,0.0,28.7,Paradip
2022-04-23,0.0,24.0,Paradip
2022-04-24,0.0,24.7,Paradip
2022-04-25,0.0,27.2,Paradip
2022-04-26,0.0,28.0,Paradip
2022-04-27,0.0,28.8,Paradip
2022-04-28,0.0,28.2,Paradip
2022-04-29,0.0,27.4,Paradip
2022-04-30,0.0,31.7,Paradip
2022-05-01,0.7,31.6,Paradip
2022-05-02,0.0,27.8,Paradip
2022-05-03,0.1,30.2,Paradip
2022-05-04,0.0,28.4,Paradip
2022-05-05,5.8,23.9,Paradip
2022-05-06,0.0,20.5,Paradip
2022-05-07,0.0,16.2,Paradip
2022-05-08,0.0,18.2,Paradip
2022-05-09,6.1,20.5,Paradip
2022-05-10,8.6,24.7,Paradip
2022-05-11,5.2,24.5,Paradip
2022-05-12,0.3,26.5,Paradip
2022-05-13,0.0,33.5,Paradip
2022-05-14,0.0,33.3,Paradip
2022-05-15,0.3,29.5,Paradip
2022-05-16,0.0,30.9,Paradip
2022-05-17,0.0,29.2,Paradip
2022-05-18,0.0,27.4,Paradip
2022-05-19,0.0,32.7,Paradip
2022-05-20,0.0,33.4,Paradip
2022-05-21,3.3,30.5,Paradip
2022-05-22,2.1,26.8,Paradip
2022-05-23,0.9,19.3,Paradip
2022-05-24,0.0,16.3,Paradip
2022-05-25,0.0,20.2,Paradip
2022-05-26,0.0,28.7,Paradip
2022-05-27,0.0,21.4,Paradip
2022-05-28,0.4,19.5,Paradip
2022-05-29,0.0,23.9,Paradip
2022-05-30,0.0,18.7,Paradip
2022-05-31,0.0,26.6,Paradip
2022-06-01,0.0,22.7,Paradip
2022-06-02,0.1,29.0,Paradip
2022-06-03,0.1,27.2,Paradip
2022-06-04,1.3,31.4,Paradip
2022-06-05,0.0,30.1,Paradip
2022-06-06,0.0,29.5,Paradip
2022-06-07,0.0,30.6,Paradip
2022-06-08,0.2,28.6,Paradip
2022-06-09,1.2,28.6,Paradip
2022-06-10,6.7,31.6,Paradip
2022-06-11,0.1,35.9,Paradip
2022-06-12,0.0,33.5,Paradip
2022-06-13,0.0,29.2,Paradip
2022-06-14,0.2,29.2,Paradip
2022-06-15,4.7,26.6,Paradip
2022-06-16,0.8,27.7,Paradip
2022-06-17,1.4,32.5,Paradip
2022-06-18,0.7,30.5,Paradip
2022-06-19,6.4,29.7,Paradip
2022-06-20,9.8,25.4,Paradip
2022-06-21,9.9,25.9,Paradip
2022-06-22,5.5,23.1,Paradip
2022-06-23,5.9,23.8,Paradip
2022-06-24,30.7,24.3,Paradip
2022-06-25,21.2,23.7,Paradip
2022-06-26,2.1,22.8,Paradip
2022-06-27,1.8,17.7,Paradip
2022-06-28,0.8,21.6,Paradip
2022-06-29,1.0,23.4,Paradip
2022-06-30,2.5,24.2,Paradip
2022-07-01,18.6,20.7,Paradip
2022-07-02,15.6,18.3,Paradip
2022-07-03,12.0,13.6,Paradip
2022-07-04,0.9,14.4,Paradip
2022-07-05,18.9,13.2,Paradip
2022-07-06,2.8,20.9,Paradip
2022-07-07,2.7,18.1,Paradip
2022-07-08,8.8,19.7,Paradip
2022-07-09,9.6,21.6,Paradip
2022-07-10,3.3,23.6,Paradip
2022-07-11,4.7,24.4,Paradip
2022-07-12,3.0,21.2,Paradip
2022-07-13,23.7,17.7,Paradip
2022-07-14,11.9,15.8,Paradip
2022-07-15,8.3,12.1,Paradip
2022-07-16,28.7,13.8,Paradip
2022-07-17,16.9,28.2,Paradip
2022-07-18,9.6,33.3,Paradip
2022-07-19,2.1,25.5,Paradip
2022-07-20,11.3,23.6,Paradip
2022-07-21,11.0,22.1,Paradip
2022-07-22,7.4,16.7,Paradip
2022-07-23,44.8,21.7,Paradip
2022-07-24,13.5,27.1,Paradip
2022-07-25,13.8,21.2,Paradip
2022-07-26,1.9,18.2,Paradip
2022-07-27,0.9,18.1,Paradip
2022-07-28,0.0,17.2,Paradip
2022-07-29,0.2,21.4,Paradip
2022-07-30,1.8,23.0,Paradip
2022-07-31,6.2,24.2,Paradip
2022-08-01,7.2,19.2,Paradip
2022-08-02,10.7,17.3,Paradip
2022-08-03,0.6,14.1,Paradip
2022-08-04,0.8,16.4,Paradip
2022-08-05,14.2,12.6,Paradip
2022-08-06,32.6,16.0,Paradip
2022-08-07,25.0,20.4,Paradip
2022-08-08,8.0,24.0,Paradip
2022-08-09,11.8,29.1,Paradip
2022-08-10,38.8,28.6,Paradip
2022-08-11,16.8,25.1,Paradip
2022-08-12,16.3,17.6,Paradip
2022-08-13,115.1,23.2,Paradip
2022-08-14,42.7,35.4,Paradip
2022-08-15,3.3,36.2,Paradip
2022-08-16,1.2,24.8,Paradip
2022-08-17,5.9,14.8,Paradip
2022-08-18,7.9,19.3,Paradip
2022-08-19,44.9,26.2,Paradip
2022-08-20,4.8,27.2,Paradip
2022-08-21,1.1,23.8,Paradip
2022-08-22,5.0,14.5,Paradip
2022-08-23,17.6,11.9,Paradip
2022-08-24,37.8,16.4,Paradip
2022-08-25,0.8,18.3,Paradip
2022-08-26,1.0,18.8,Paradip
2022-08-27,4.8,22.6,Paradip
2022-08-28,10.4,18.9,Paradip
2022-08-29,0.6,17.2,Paradip
2022-08-30,0.9,13.4,Paradip
2022-08-31,0.9,19.4,Paradip
2022-09-01,0.1,19.8,Paradip
2022-09-02,2.9,19.5,Paradip
2022-09-03,2.8,25.2,Paradip
2022-09-04,13.7,20.4,Paradip
2022-09-05,2.9,18.7,Paradip
2022-09-06,4.3,18.8,Paradip
2022-09-07,6.8,15.6,Paradip
2022-09-08,21.4,26.1,Paradip
2022-09-09,19.1,27.9,Paradip
2022-09-10,36.3,29.8,Paradip
2022-09-11,31.6,32.8,Paradip
2022-09-12,10.4,34.9,Paradip
2022-09-13,19.3,32.1,Paradip
2022-09-14,1.5,29.6,Paradip
2022-09-15,3.4,20.7,Paradip
2022-09-16,5.2,15.6,Paradip
2022-09-17,2.5,15.1,Paradip
2022-09-18,9.3,9.5,Paradip
2022-09-19,10.1,21.7,Paradip
2022-09-20,2.7,20.4,Paradip
2022-09-21,7.4,22.4,Paradip
2022-09-22,8.3,21.7,Paradip
2022-09-23,7.2,15.6,Paradip
2022-09-24,5.7,9.8,Paradip
2022-09-25,2.4,11.2,Paradip
2022-09-26,1.9,11.9,Paradip
2022-09-27,3.0,16.7,Paradip
2022-09-28,0.7,12.3,Paradip
2022-09-29,5.2,14.0,Paradip
2022-09-30,1.8,15.6,Paradip
2022-10-01,8.1,26.5,Paradip
2022-10-02,1.9,13.2,Paradip
2022-10-03,22.7,15.7,Paradip
2022-10-04,25.8,25.5,Paradip
2022-10-05,11.7,20.8,Paradip
2022-10-06,40.2,23.0,Paradip
2022-10-07,4.3,19.8,Paradip
2022-10-08,6.4,16.8,Paradip
2022-10-09,3.1,16.9,Paradip
2022-10-10,3.9,15.6,Paradip
2022-10-11,6.8,15.7,Paradip
2022-10-12,3.0,15.1,Paradip
2022-10-13,1.1,11.4,Paradip
2022-10-14,7.6,12.0,Paradip
2022-10-15,1.2,12.9,Paradip
2022-10-16,1.1,16.9,Paradip
2022-10-17,0.0,21.1,Paradip
2022-10-18,0.4,18.0,Paradip
2022-10-19,0.7,18.1,Paradip
2022-10-20,0.0,22.9,Paradip
2022-10-21,0.0,23.6,Paradip
2022-10-22,0.0,23.8,Paradip
2022-10-23,22.1,29.0,Paradip
2022-10-24,0.7,27.3,Paradip
2022-10-25,0.0,12.6,Paradip
2022-10-26,0.5,10.0,Paradip
2022-10-27,0.0,9.4,Paradip
2022-10-28,0.0,11.9,Paradip
2022-10-29,0.0,18.0,Paradip
2022-10-30,0.0,12.0,Paradip
2022-10-31,0.0,16.1,Paradip
2022-11-01,0.0,15.3,Paradip
2022-11-02,0.0,16.0,Paradip
2022-11-03,0.3,10.2,Paradip
2022-11-04,0.0,11.2,Paradip
2022-11-05,0.0,12.7,Paradip
2022-11-06,0.0,12.0,Paradip
2022-11-07,0.0,9.6,Paradip
2022-11-08,0.0,10.1,Paradip
2022-11-09,0.0,14.1,Paradip
2022-11-10,0.4,17.7,Paradip
2022-11-11,0.0,14.6,Paradip
2022-11-12,0.0,14.9,Paradip
2022-11-13,0.0,15.4,Paradip
2022-11-14,0.0,15.8,Paradip
2022-11-15,0.0,13.1,Paradip
2022-11-16,0.0,15.8,Paradip
2022-11-17,0.0,19.6,Paradip
2022-11-18,0.0,22.7,Paradip
2022-11-19,0.0,25.0,Paradip
2022-11-20,0.0,18.7,Paradip
2022-11-21,0.0,18.6,Paradip
2022-11-22,0.0,15.3,Paradip
2022-11-23,0.0,14.4,Paradip
2022-11-24,0.0,17.9,Paradip
2022-11-25,0.0,16.8,Paradip
2022-11-26,0.0,12.4,Paradip
2022-11-27,0.0,12.6,Paradip
2022-11-28,0.0,19.0,Paradip
