date,precipitation_sum_mm,wind_speed_max_kmh,port
2021-05-28,0.0,20.0,Gangavaram
2021-05-29,0.0,27.2,Gangavaram
2021-05-30,0.0,24.1,Gangavaram
2021-05-31,1.1,25.1,Gangavaram
2021-06-01,0.0,26.1,Gangavaram
2021-06-02,8.2,20.4,Gangavaram
2021-06-03,0.8,22.4,Gangavaram
2021-06-04,0.4,25.0,Gangavaram
2021-06-05,0.0,24.0,Gangavaram
2021-06-06,0.3,24.7,Gangavaram
2021-06-07,0.0,29.1,Gangavaram
2021-06-08,0.1,28.0,Gangavaram
2021-06-09,3.4,27.2,Gangavaram
2021-06-10,3.8,24.6,Gangavaram
2021-06-11,3.5,28.8,Gangavaram
2021-06-12,8.7,29.5,Gangavaram
2021-06-13,1.3,31.5,Gangavaram
2021-06-14,12.6,30.8,Gangavaram
2021-06-15,0.0,27.7,Gangavaram
2021-06-16,0.5,31.5,Gangavaram
2021-06-17,4.8,32.1,Gangavaram
2021-06-18,3.3,28.2,Gangavaram
2021-06-19,0.0,30.9,Gangavaram
2021-06-20,0.0,30.1,Gangavaram
2021-06-21,0.0,23.3,Gangavaram
2021-06-22,0.0,21.5,Gangavaram
2021-06-23,6.3,29.6,Gangavaram
2021-06-24,0.0,32.1,Gangavaram
2021-06-25,0.4,23.9,Gangavaram
2021-06-26,2.5,17.8,Gangavaram
2021-06-27,21.6,21.4,Gangavaram
2021-06-28,1.7,21.6,Gangavaram
2021-06-29,0.1,27.7,Gangavaram
2021-06-30,0.8,29.1,Gangavaram
2021-07-01,3.9,34.9,Gangavaram
2021-07-02,0.6,28.0,Gangavaram
2021-07-03,0.5,24.0,Gangavaram
2021-07-04,4.0,26.8,Gangavaram
2021-07-05,12.9,17.9,Gangavaram
2021-07-06,9.4,21.7,Gangavaram
2021-07-07,6.5,24.5,Gangavaram
2021-07-08,1.2,25.0,Gangavaram
2021-07-09,0.3,23.8,Gangavaram
2021-07-10,0.6,20.8,Gangavaram
2021-07-11,16.4,14.4,Gangavaram
2021-07-12,7.8,25.0,Gangavaram
2021-07-13,10.4,19.1,Gangavaram
2021-07-14,5.5,22.3,Gangavaram
2021-07-15,9.5,23.4,Gangavaram
2021-07-16,3.0,16.7,Gangavaram
2021-07-17,1.3,13.4,Gangavaram
2021-07-18,5.2,20.8,Gangavaram
2021-07-19,2.9,22.1,Gangavaram
2021-07-20,4.6,21.3,Gangavaram
2021-07-21,10.1,30.0,Gangavaram
2021-07-22,1.6,31.0,Gangavaram
2021-07-23,5.4,35.3,Gangavaram
2021-07-24,0.1,32.6,Gangavaram
2021-07-25,0.1,29.0,Gangavaram
2021-07-26,0.0,29.7,Gangavaram
2021-07-27,0.0,25.9,Gangavaram
2021-07-28,0.0,25.4,Gangavaram
2021-07-29,0.9,24.8,Gangavaram
2021-07-30,1.4,27.1,Gangavaram
2021-07-31,0.0,26.9,Gangavaram
2021-08-01,0.6,29.2,Gangavaram
2021-08-02,0.3,29.6,Gangavaram
2021-08-03,0.0,23.5,Gangavaram
2021-08-04,0.0,28.0,Gangavaram
2021-08-05,0.0,25.3,Gangavaram
2021-08-06,1.1,23.3,Gangavaram
2021-08-07,2.3,23.9,Gangavaram
2021-08-08,0.1,25.1,Gangavaram
2021-08-09,0.1,23.0,Gangavaram
2021-08-10,3.6,25.9,Gangavaram
2021-08-11,1.1,17.9,Gangavaram
2021-08-12,0.9,16.1,Gangavaram
2021-08-13,9.9,12.1,Gangavaram
2021-08-14,4.3,13.8,Gangavaram
2021-08-15,20.7,14.0,Gangavaram
2021-08-16,7.1,14.6,Gangavaram
2021-08-17,13.6,31.3,Gangavaram
2021-08-18,2.6,29.9,Gangavaram
2021-08-19,8.4,24.9,Gangavaram
2021-08-20,11.3,26.5,Gangavaram
2021-08-21,4.2,23.1,Gangavaram
2021-08-22,0.1,22.0,Gangavaram
2021-08-23,0.1,24.6,Gangavaram
2021-08-24,0.0,26.1,Gangavaram
2021-08-25,0.7,24.6,Gangavaram
2021-08-26,0.7,24.7,Gangavaram
2021-08-27,14.9,10.6,Gangavaram
2021-08-28,11.8,20.7,Gangavaram
2021-08-29,9.9,22.3,Gangavaram
2021-08-30,7.4,13.0,Gangavaram
2021-08-31,14.3,14.9,Gangavaram
2021-09-01,2.7,16.5,Gangavaram
2021-09-02,1.3,13.1,Gangavaram
2021-09-03,0.9,14.1,Gangavaram
2021-09-04,1.7,17.4,Gangavaram
2021-09-05,10.5,11.4,Gangavaram
2021-09-06,33.6,27.8,Gangavaram
2021-09-07,4.6,29.6,Gangavaram
2021-09-08,15.0,27.1,Gangavaram
2021-09-09,4.7,20.2,Gangavaram
2021-09-10,12.9,14.7,Gangavaram
2021-09-11,11.5,20.7,Gangavaram
2021-09-12,3.7,24.8,Gangavaram
2021-09-13,3.3,32.9,Gangavaram
2021-09-14,0.7,35.7,Gangavaram
2021-09-15,2.3,28.8,Gangavaram
2021-09-16,0.3,25.9,Gangavaram
2021-09-17,0.0,24.2,Gangavaram
2021-09-18,1.2,20.1,Gangavaram
2021-09-19,3.2,18.4,Gangavaram
2021-09-20,4.1,17.1,Gangavaram
2021-09-21,0.5,26.3,Gangavaram
2021-09-22,0.6,22.9,Gangavaram
2021-09-23,15.1,19.1,Gangavaram
2021-09-24,1.8,13.0,Gangavaram
2021-09-25,5.7,13.9,Gangavaram
2021-09-26,36.0,41.0,Gangavaram
2021-09-27,97.9,45.4,Gangavaram
2021-09-28,13.6,15.7,Gangavaram
2021-09-29,1.8,14.1,Gangavaram
2021-09-30,3.4,10.8,Gangavaram
2021-10-01,1.4,14.8,Gangavaram
2021-10-02,1.2,12.2,Gangavaram
2021-10-03,1.1,12.3,Gangavaram
2021-10-04,1.6,12.0,Gangavaram
2021-10-05,1.8,18.3,Gangavaram
2021-10-06,1.7,14.5,Gangavaram
2021-10-07,1.5,11.9,Gangavaram
2021-10-08,0.2,16.1,Gangavaram
2021-10-09,2.7,12.3,Gangavaram
2021-10-10,1.4,11.8,Gangavaram
2021-10-11,0.4,11.8,Gangavaram
2021-10-12,4.8,9.8,Gangavaram
2021-10-13,12.6,10.1,Gangavaram
2021-10-14,9.9,13.7,Gangavaram
2021-10-15,91.0,13.8,Gangavaram
2021-10-16,15.5,16.9,Gangavaram
2021-10-17,1.9,10.2,Gangavaram
2021-10-18,4.0,17.5,Gangavaram
2021-10-19,6.3,17.4,Gangavaram
2021-10-20,16.8,9.1,Gangavaram
2021-10-21,1.0,16.2,Gangavaram
2021-10-22,7.4,9.8,Gangavaram
2021-10-23,0.4,12.8,Gangavaram
2021-10-24,0.0,13.8,Gangavaram
2021-10-25,0.2,13.7,Gangavaram
2021-10-26,0.0,18.1,Gangavaram
2021-10-27,1.3,21.9,Gangavaram
2021-10-28,2.9,28.9,Gangavaram
2021-10-29,14.0,25.8,Gangavaram
2021-10-30,1.2,19.8,Gangavaram
2021-10-31,3.9,18.2,Gangavaram
2021-11-01,12.9,20.3,Gangavaram
2021-11-02,27.3,19.4,Gangavaram
2021-11-03,7.9,23.4,Gangavaram
2021-11-04,7.5,23.7,Gangavaram
2021-11-05,0.4,22.8,Gangavaram
2021-11-06,0.0,21.5,Gangavaram
2021-11-07,0.0,18.7,Gangavaram
2021-11-08,0.0,21.9,Gangavaram
2021-11-09,0.0,24.3,Gangavaram
2021-11-10,0.0,28.2,Gangavaram
2021-11-11,32.7,30.1,Gangavaram
2021-11-12,40.3,19.1,Gangavaram
2021-11-13,7.1,13.1,Gangavaram
2021-11-14,5.2,16.2,Gangavaram
2021-11-15,1.5,14.1,Gangavaram
2021-11-16,8.8,19.8,Gangavaram
2021-11-17,0.9,30.6,Gangavaram
2021-11-18,0.5,33.4,Gangavaram
2021-11-19,16.3,24.3,Gangavaram
2021-11-20,7.0,18.0,Gangavaram
2021-11-21,0.6,18.1,Gangavaram
2021-11-22,2.0,12.9,Gangavaram
2021-11-23,2.3,11.5,Gangavaram
2021-11-24,0.0,18.4,Gangavaram
2021-11-25,0.2,21.5,Gangavaram
2021-11-26,0.0,20.7,Gangavaram
2021-11-27,0.0,23.3,Gangavaram
2021-11-28,0.0,25.4,Gangavaram
2021-11-29,0.0,21.1,Gangavaram
2021-11-30,0.0,21.9,Gangavaram
2021-12-01,0.0,22.9,Gangavaram
2021-12-02,0.0,18.9,Gangavaram
2021-12-03,16.2,27.6,Gangavaram
2021-12-04,88.5,31.5,Gangavaram
2021-12-05,1.9,11.9,Gangavaram
2021-12-06,4.1,19.2,Gangavaram
2021-12-07,0.0,23.0,Gangavaram
2021-12-08,0.3,24.9,Gangavaram
2021-12-09,2.8,22.0,Gangavaram
2021-12-10,0.0,21.4,Gangavaram
2021-12-11,0.1,18.9,Gangavaram
2021-12-12,0.1,24.2,Gangavaram
2021-12-13,0.0,25.1,Gangavaram
2021-12-14,0.0,18.8,Gangavaram
2021-12-15,0.0,16.9,Gangavaram
2021-12-16,0.0,18.0,Gangavaram
2021-12-17,0.0,18.8,Gangavaram
2021-12-18,0.0,20.8,Gangavaram
2021-12-19,0.0,15.9,Gangavaram
2021-12-20,0.0,19.6,Gangavaram
2021-12-21,0.0,15.6,Gangavaram
2021-12-22,0.0,13.6,Gangavaram
2021-12-23,0.1,14.6,Gangavaram
2021-12-24,0.1,13.2,Gangavaram
2021-12-25,0.0,14.0,Gangavaram
2021-12-26,0.3,14.4,Gangavaram
2021-12-27,0.7,8.2,Gangavaram
2021-12-28,0.6,14.0,Gangavaram
2021-12-29,0.5,19.5,Gangavaram
2021-12-30,0.6,28.3,Gangavaram
2021-12-31,0.0,23.7,Gangavaram
2022-01-01,0.0,22.5,Gangavaram
2022-01-02,0.0,20.5,Gangavaram
2022-01-03,0.0,20.9,Gangavaram
2022-01-04,0.0,17.2,Gangavaram
2022-01-05,0.0,14.5,Gangavaram
2022-01-06,0.0,13.3,Gangavaram
2022-01-07,0.0,14.7,Gangavaram
2022-01-08,0.0,16.6,Gangavaram
2022-01-09,0.0,12.4,Gangavaram
2022-01-10,0.0,18.6,Gangavaram
2022-01-11,0.0,14.8,Gangavaram
2022-01-12,1.5,18.3,Gangavaram
2022-01-13,12.0,18.2,Gangavaram
2022-01-14,10.7,19.4,Gangavaram
2022-01-15,1.5,20.5,Gangavaram
2022-01-16,0.1,25.4,Gangavaram
2022-01-17,0.0,21.0,Gangavaram
2022-01-18,0.0,17.8,Gangavaram
2022-01-19,0.1,13.0,Gangavaram
2022-01-20,0.5,17.7,Gangavaram
2022-01-21,0.0,25.0,Gangavaram
2022-01-22,0.0,18.5,Gangavaram
2022-01-23,3.3,23.9,Gangavaram
2022-01-24,1.1,16.8,Gangavaram
2022-01-25,0.4,20.4,Gangavaram
2022-01-26,0.8,16.6,Gangavaram
2022-01-27,0.9,21.4,Gangavaram
2022-01-28,0.0,20.8,Gangavaram
2022-01-29,0.0,20.7,Gangavaram
2022-01-30,0.0,16.2,Gangavaram
2022-01-31,0.0,17.7,Gangavaram
2022-02-01,0.0,22.1,Gangavaram
2022-02-02,0.0,20.9,Gangavaram
2022-02-03,0.0,22.4,Gangavaram
2022-02-04,2.3,26.5,Gangavaram
2022-02-05,0.0,21.4,Gangavaram
2022-02-06,0.0,17.3,Gangavaram
2022-02-07,0.0,19.3,Gangavaram
2022-02-08,0.0,21.6,Gangavaram
2022-02-09,0.0,12.9,Gangavaram
2022-02-10,0.0,14.2,Gangavaram
2022-02-11,0.0,23.9,Gangavaram
2022-02-12,0.1,25.2,Gangavaram
2022-02-13,0.0,21.9,Gangavaram
2022-02-14,0.0,20.8,Gangavaram
2022-02-15,0.0,20.0,Gangavaram
2022-02-16,0.0,18.6,Gangavaram
2022-02-17,0.0,16.9,Gangavaram
2022-02-18,0.0,18.1,Gangavaram
2022-02-19,0.0,17.3,Gangavaram
2022-02-20,0.0,31.2,Gangavaram
2022-02-21,0.0,24.3,Gangavaram
2022-02-22,0.3,17.7,Gangavaram
2022-02-23,0.5,13.8,Gangavaram
2022-02-24,0.0,16.5,Gangavaram
2022-02-25,0.0,15.5,Gangavaram
2022-02-26,0.0,16.6,Gangavaram
2022-02-27,0.0,13.8,Gangavaram
2022-02-28,0.0,12.3,Gangavaram
2022-03-01,0.0,16.9,Gangavaram
2022-03-02,0.0,16.7,Gangavaram
2022-03-03,0.0,19.0,Gangavaram
2022-03-04,0.0,18.0,Gangavaram
2022-03-05,0.0,19.9,Gangavaram
2022-03-06,0.0,18.5,Gangavaram
2022-03-07,0.0,18.7,Gangavaram
2022-03-08,0.0,21.4,Gangavaram
2022-03-09,0.0,18.4,Gangavaram
2022-03-10,0.0,19.5,Gangavaram
2022-03-11,0.0,19.5,Gangavaram
2022-03-12,0.0,21.7,Gangavaram
2022-03-13,0.0,18.6,Gangavaram
2022-03-14,0.0,18.7,Gangavaram
2022-03-15,0.0,20.2,Gangavaram
2022-03-16,0.0,23.9,Gangavaram
2022-03-17,0.0,24.9,Gangavaram
2022-03-18,0.0,16.5,Gangavaram
2022-03-19,0.0,19.8,Gangavaram
2022-03-20,0.2,22.4,Gangavaram
2022-03-21,0.0,20.9,Gangavaram
2022-03-22,0.0,21.5,Gangavaram
2022-03-23,0.0,20.3,Gangavaram
2022-03-24,0.4,28.0,Gangavaram
2022-03-25,0.0,28.3,Gangavaram
2022-03-26,0.0,29.5,Gangavaram
2022-03-27,0.0,27.9,Gangavaram
2022-03-28,0.0,27.3,Gangavaram
2022-03-29,0.0,30.6,Gangavaram
2022-03-30,0.0,27.9,Gangavaram
2022-03-31,1.7,27.3,Gangavaram
2022-04-01,0.4,27.5,Gangavaram
2022-04-02,0.0,29.4,Gangavaram
2022-04-03,0.0,27.6,Gangavaram
2022-04-04,0.0,26.1,Gangavaram
2022-04-05,0.0,22.4,Gangavaram
2022-04-06,0.0,22.6,Gangavaram
2022-04-07,0.0,18.4,Gangavaram
2022-04-08,0.0,20.5,Gangavaram
2022-04-09,0.0,22.0,Gangavaram
2022-04-10,0.0,23.0,Gangavaram
2022-04-11,0.0,24.1,Gangavaram
2022-04-12,0.0,24.0,Gangavaram
2022-04-13,0.0,24.6,Gangavaram
2022-04-14,0.0,27.9,Gangavaram
2022-04-15,0.0,27.2,Gangavaram
2022-04-16,0.0,26.8,Gangavaram
2022-04-17,0.0,25.1,Gangavaram
2022-04-18,0.0,25.9,Gangavaram
2022-04-19,0.0,25.6,Gangavaram
2022-04-20,0.0,29.6,Gangavaram
2022-04-21,0.3,27.1,Gangavaram
2022-04-22,0.0,23.9,Gangavaram
2022-04-23,0.0,24.6,Gangavaram
2022-04-24,0.0,25.3,Gangavaram
2022-04-25,0.0,25.5,Gangavaram
2022-04-26,0.0,26.8,Gangavaram
2022-04-27,0.0,25.5,Gangavaram
2022-04-28,0.0,27.9,Gangavaram
2022-04-29,0.0,28.9,Gangavaram
2022-04-30,0.0,30.4,Gangavaram
2022-05-01,0.0,27.4,Gangavaram
2022-05-02,0.0,25.6,Gangavaram
2022-05-03,0.0,25.7,Gangavaram
2022-05-04,0.1,25.5,Gangavaram
2022-05-05,0.0,25.0,Gangavaram
2022-05-06,0.3,18.4,Gangavaram
2022-05-07,0.3,18.4,Gangavaram
2022-05-08,0.2,23.5,Gangavaram
2022-05-09,7.1,38.6,Gangavaram
2022-05-10,36.5,37.3,Gangavaram
2022-05-11,33.3,29.3,Gangavaram
2022-05-12,7.9,17.1,Gangavaram
2022-05-13,0.0,16.6,Gangavaram
2022-05-14,0.7,17.7,Gangavaram
2022-05-15,0.4,19.3,Gangavaram
2022-05-16,0.2,19.6,Gangavaram
2022-05-17,0.3,19.5,Gangavaram
2022-05-18,1.3,23.6,Gangavaram
2022-05-19,1.4,24.5,Gangavaram
2022-05-20,0.7,24.6,Gangavaram
2022-05-21,0.0,28.0,Gangavaram
2022-05-22,0.0,26.6,Gangavaram
2022-05-23,0.0,24.8,Gangavaram
2022-05-24,0.0,20.6,Gangavaram
2022-05-25,0.0,27.4,Gangavaram
2022-05-26,0.1,28.2,Gangavaram
2022-05-27,0.0,28.3,Gangavaram
2022-05-28,0.0,25.0,Gangavaram
2022-05-29,0.0,24.2,Gangavaram
2022-05-30,0.0,25.9,Gangavaram
2022-05-31,0.0,20.4,Gangavaram
2022-06-01,0.0,20.2,Gangavaram
2022-06-02,0.0,25.3,Gangavaram
2022-06-03,0.0,20.4,Gangavaram
2022-06-04,0.0,24.1,Gangavaram
2022-06-05,0.0,25.6,Gangavaram
2022-06-06,0.0,22.1,Gangavaram
2022-06-07,0.0,31.7,Gangavaram
2022-06-08,0.0,22.9,Gangavaram
2022-06-09,0.0,24.9,Gangavaram
2022-06-10,0.0,26.4,Gangavaram
2022-06-11,0.2,31.5,Gangavaram
2022-06-12,0.0,24.7,Gangavaram
2022-06-13,0.8,32.1,Gangavaram
2022-06-14,0.0,22.0,Gangavaram
2022-06-15,2.2,22.3,Gangavaram
2022-06-16,1.2,23.7,Gangavaram
2022-06-17,0.7,21.7,Gangavaram
2022-06-18,1.0,23.4,Gangavaram
2022-06-19,0.2,28.0,Gangavaram
2022-06-20,17.1,26.4,Gangavaram
2022-06-21,20.3,20.6,Gangavaram
2022-06-22,0.2,21.9,Gangavaram
2022-06-23,3.4,23.2,Gangavaram
2022-06-24,0.2,30.5,Gangavaram
2022-06-25,12.7,22.5,Gangavaram
2022-06-26,14.6,24.0,Gangavaram
2022-06-27,5.1,26.3,Gangavaram
2022-06-28,5.1,27.2,Gangavaram
2022-06-29,0.1,27.8,Gangavaram
2022-06-30,2.0,26.0,Gangavaram
2022-07-01,12.3,29.0,Gangavaram
2022-07-02,6.2,14.3,Gangavaram
2022-07-03,4.3,21.9,Gangavaram
2022-07-04,6.7,27.1,Gangavaram
2022-07-05,3.3,28.3,Gangavaram
2022-07-06,5.9,28.5,Gangavaram
2022-07-07,6.2,22.1,Gangavaram
2022-07-08,11.6,27.7,Gangavaram
2022-07-09,6.4,30.5,Gangavaram
2022-07-10,14.1,32.3,Gangavaram
2022-07-11,50.7,35.3,Gangavaram
2022-07-12,30.6,37.2,Gangavaram
2022-07-13,23.8,38.2,Gangavaram
2022-07-14,2.2,35.3,Gangavaram
2022-07-15,16.5,31.0,Gangavaram
2022-07-16,5.0,27.5,Gangavaram
2022-07-17,5.1,31.8,Gangavaram
2022-07-18,7.5,30.9,Gangavaram
2022-07-19,0.0,28.5,Gangavaram
2022-07-20,0.9,28.7,Gangavaram
2022-07-21,3.0,26.1,Gangavaram
2022-07-22,6.0,20.0,Gangavaram
2022-07-23,5.5,27.1,Gangavaram
2022-07-24,6.0,27.3,Gangavaram
2022-07-25,3.1,17.3,Gangavaram
2022-07-26,8.9,15.6,Gangavaram
2022-07-27,1.6,14.5,Gangavaram
2022-07-28,0.0,14.0,Gangavaram
2022-07-29,2.6,19.2,Gangavaram
2022-07-30,0.0,22.8,Gangavaram
2022-07-31,1.5,19.5,Gangavaram
2022-08-01,2.5,21.6,Gangavaram
2022-08-02,8.1,16.1,Gangavaram
2022-08-03,0.5,15.8,Gangavaram
2022-08-04,1.8,18.1,Gangavaram
2022-08-05,0.6,20.6,Gangavaram
2022-08-06,11.5,20.9,Gangavaram
2022-08-07,16.0,30.8,Gangavaram
2022-08-08,32.6,36.6,Gangavaram
2022-08-09,7.1,43.0,Gangavaram
2022-08-10,0.2,37.9,Gangavaram
2022-08-11,0.0,34.2,Gangavaram
2022-08-12,0.0,29.7,Gangavaram
2022-08-13,0.1,23.9,Gangavaram
2022-08-14,13.6,36.6,Gangavaram
2022-08-15,0.0,35.9,Gangavaram
2022-08-16,1.7,25.8,Gangavaram
2022-08-17,0.4,25.6,Gangavaram
2022-08-18,0.8,19.1,Gangavaram
2022-08-19,8.1,21.1,Gangavaram
2022-08-20,0.9,23.0,Gangavaram
2022-08-21,0.2,29.2,Gangavaram
2022-08-22,0.2,22.4,Gangavaram
2022-08-23,2.9,20.1,Gangavaram
2022-08-24,6.9,18.6,Gangavaram
2022-08-25,0.7,15.6,Gangavaram
2022-08-26,0.0,14.8,Gangavaram
2022-08-27,4.0,13.3,Gangavaram
2022-08-28,22.5,14.7,Gangavaram
2022-08-29,2.0,12.5,Gangavaram
2022-08-30,1.2,13.2,Gangavaram
2022-08-31,3.6,16.9,Gangavaram
2022-09-01,0.8,14.8,Gangavaram
2022-09-02,1.8,14.0,Gangavaram
2022-09-03,0.8,17.6,Gangavaram
2022-09-04,0.2,21.1,Gangavaram
2022-09-05,9.0,22.9,Gangavaram
2022-09-06,3.7,15.9,Gangavaram
2022-09-07,14.4,19.1,Gangavaram
2022-09-08,18.9,27.5,Gangavaram
2022-09-09,23.7,25.2,Gangavaram
2022-09-10,38.6,18.2,Gangavaram
2022-09-11,3.2,37.0,Gangavaram
2022-09-12,2.8,34.2,Gangavaram
2022-09-13,18.9,29.3,Gangavaram
2022-09-14,1.3,26.3,Gangavaram
2022-09-15,1.1,31.0,Gangavaram
2022-09-16,0.0,26.3,Gangavaram
2022-09-17,0.4,26.2,Gangavaram
2022-09-18,8.9,15.3,Gangavaram
2022-09-19,15.9,18.2,Gangavaram
2022-09-20,13.0,23.2,Gangavaram
2022-09-21,0.8,23.2,Gangavaram
2022-09-22,5.4,21.8,Gangavaram
2022-09-23,9.6,13.8,Gangavaram
2022-09-24,8.1,12.1,Gangavaram
2022-09-25,19.8,12.3,Gangavaram
